1 _ 1			1 _ 2			1 _ 3		
Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход
сек	Н	мм	сек	Н	мм	сек	Н	мм
			959,15	183,8406	15,98577			
			959,16	183,839	15,98593			
			959,17	183,8366	15,98617			
			959,18	183,8318	15,98633			
			959,19	183,8271	15,9865			
			959,2	183,8295	15,98667			
			959,21	183,843	15,98683			
			959,22	183,8628	15,98697			
			959,23	183,8764	15,98713			
			959,24	183,8764	15,9873			
			959,25	183,8636	15,98747			
			959,26	183,8501	15,98763			
			959,27	183,8446	15,9878			
			959,28	183,847	15,98797			
			959,29	183,8517	15,98813			
			959,3	183,8541	15,9883			
			959,31	183,8525	15,9885			
			959,32	183,8517	15,98867			
			959,33	183,847	15,98887			
			959,34	183,8382	15,989			
			959,35	183,8342	15,98917			
			959,36	183,8342	15,9893			
			959,37	183,8358	15,9895			
			959,38	183,8358	15,98967			
			959,39	183,8334	15,9898			
			959,4	183,8382	15,98997			
			959,41	183,8454	15,99017			
			959,42	183,8501	15,99033			
			959,43	183,8517	15,9905			
			959,44	183,8541	15,99067			
			959,45	183,8605	15,99083			
			959,46	183,8652	15,99097			
			959,47	183,866	15,99113			
			959,48	183,866	15,99133			
			959,49	183,8676	15,9915			
			959,5	183,87	15,99163			
			959,51	183,8692	15,9918			
			959,52	183,8613	15,992			
			959,53	183,8541	15,99217			
			959,54	183,8477	15,9923			
			959,55	183,8446	15,9925			
			959,56	183,8446	15,99267			
			959,57	183,8493	15,99283			
			959,58	183,8525	15,993			
			959,59	183,8549	15,99317			
			959,6	183,8589	15,99333			
			959,61	183,8652	15,9935			
			959,62	183,8676	15,99367			
			959,63	183,8652	15,9938			
			959,64	183,8636	15,99397			
			959,65	183,866	15,99417			
			959,66	183,8692	15,99433			
			959,67	183,8692	15,9945			
			959,68	183,87	15,99463			
			959,69	183,8764	15,9948			
			959,7	183,8835	15,99497			
			959,71	183,8835	15,99513			
			959,72	183,8764	15,9953			
			959,73	183,866	15,9955			
			959,74	183,8613	15,99567			
			959,75	183,8613	15,9958			
			959,76	183,8652	15,99597			
			959,77	183,87	15,99617			
			959,78	183,8748	15,99633			
			959,79	183,8764	15,9965			
			959,8	183,8764	15,99663			
			959,81	183,8787	15,99683			
			959,82	183,8835	15,99697			
			959,83	183,8859	15,99713			
			959,84	183,8875	15,9973			
			959,85	183,8875	15,9975			
			959,86	183,8875	15,99767			
			959,87	183,8859	15,99783			
			959,88	183,8859	15,99797			
			959,89	183,8899	15,99817			
			959,9	183,8946	15,99833			
			959,91	183,897	15,9985			
			959,92	183,8986	15,99867			
			959,93	183,897	15,99883			
			959,94	183,897	15,99897			
			959,95	183,897	15,99913			
			959,96	183,8946	15,9993			
			959,97	183,8922	15,99947			
			959,98	183,8883	15,99963			
			959,99	183,8875	15,9998			
			960	183,8859	15,99997			
			960,01	183,8859	16,00013			
			960,02	183,8899	16,0003			
			960,03	183,8962	16,00047			
			960,04	183,9018	16,00067			
			960,05	183,9018	16,0008			
			960,06	183,897	16,00097			
			960,07	183,8907	16,00113			
			960,08	183,8922	16,0013			
			960,09	183,901	16,00147			
			960,1	183,9097	16,00163			
			960,11	183,9129	16,00183			
			960,12	183,9081	16,002			
			960,13	183,9034	16,00217			
			960,14	183,9018	16,0023			
			960,15	183,9034	16,00247			
			960,16	183,9034	16,00263			
			960,17	183,9018	16,0028			
			960,18	183,8994	16,00297			
			960,19	183,8962	16,00313			
			960,2	183,8962	16,0033			
			960,21	183,8986	16,00347			
			960,22	183,9034	16,00363			
			960,23	183,9058	16,0038			
			960,24	183,9058	16,00397			
			960,25	183,9018	16,00413			
			960,26	183,897	16,0043			
			960,27	183,8931	16,00447			
			960,28	183,8907	16,00463			
			960,29	183,8922	16,00483			
			960,3	183,901	16,005			
			960,31	183,9105	16,00517			
			960,32	183,9145	16,0053			
			960,33	183,9121	16,00547			
			960,34	183,9058	16,00563			
			960,35	183,8986	16,0058			
			960,36	183,8899	16,00597			
			960,37	183,8835	16,00617			
			960,38	183,8795	16,00633			
			960,39	183,8772	16,0065			
			960,4	183,8724	16,00667			
			960,41	183,866	16,00683			
			960,42	183,8605	16,007			
			960,43	183,8541	16,00717			
			960,44	183,843	16,00733			
			960,45	183,8231	16,0075			
			960,46	183,7929	16,00763			
			960,47	183,7532	16,0078			
			960,48	183,7166	16,00797			
			960,49	183,6856	16,00817			
			960,5	183,6499	16,0083			
			960,51	183,599	16,0085			
			960,52	183,5378	16,00867			
			960,53	183,4766	16,00883			
			960,54	183,4226	16,009			
			960,55	183,3717	16,00917			
			960,56	183,32	16,0093			
			960,57	183,2732	16,0095			
			960,58	183,239	16,00963			
			960,59	183,2183	16,00983			
			960,6	183,212	16,01			
			960,61	183,2143	16,01013			
			960,62	183,2183	16,0103			
			960,63	183,2151	16,01047			
			960,64	183,204	16,01063			
			960,65	183,1905	16,0108			
			960,66	183,1857	16,01097			
			960,67	183,1945	16,01113			
			960,68	183,2096	16,0113			
			960,69	183,2231	16,01147			
			960,7	183,2318	16,01163			
			960,71	183,2437	16,01183			
			960,72	183,2636	16,01197			
			960,73	183,2859	16,01213			
			960,74	183,3042	16,0123			
			960,75	183,3161	16,01247			
			960,76	183,3248	16,01263			
			960,77	183,3336	16,0128			
			960,78	183,3463	16,01297			
			960,79	183,3598	16,01313			
			960,8	183,3717	16,0133			
			960,81	183,3828	16,01347			
			960,82	183,39	16,01363			
			960,83	183,3979	16,0138			
			960,84	183,4083	16,01397			
			960,85	183,4194	16,01417			
			960,86	183,4273	16,01433			
			960,87	183,4329	16,0145			
			960,88	183,4432	16,01463			
			960,89	183,4575	16,01483			
			960,9	183,471	16,01497			
			960,91	183,479	16,01517			
			960,92	183,4846	16,0153			
			960,93	183,4933	16,01547			
			960,94	183,4989	16,01563			
			960,95	183,5013	16,0158			
			960,96	183,506	16,01597			
			960,97	183,5132	16,01613			
			960,98	183,5219	16,0163			
			960,99	183,5307	16,01647			
			961	183,5338	16,01663			
			961,01	183,5338	16,0168			
			961,02	183,5354	16,01697			
			961,03	183,5465	16,01713			
			961,04	183,5585	16,0173			
			961,05	183,5648	16,01747			
			961,06	183,5648	16,01763			
			961,07	183,564	16,0178			
			961,08	183,564	16,01797			
			961,09	183,5664	16,01813			
			961,1	183,5696	16,0183			
			961,11	183,5759	16,01847			
			961,12	183,5799	16,01863			
			961,13	183,5823	16,0188			
			961,14	183,5871	16,01897			
			961,15	183,5934	16,01913			
			961,16	183,5982	16,0193			
			961,17	183,6006	16,01947			
			961,18	183,6022	16,01963			
			961,19	183,603	16,0198			
			961,2	183,6046	16,01997			
			961,21	183,603	16,02017			
			961,22	183,603	16,0203			
			961,23	183,6053	16,02047			
			961,24	183,6093	16,02063			
			961,25	183,6157	16,0208			
			961,26	183,6228	16,02097			
			961,27	183,6324	16,02113			
			961,28	183,6411	16,02133			
			961,29	183,6475	16,02147			
			961,3	183,6538	16,02167			
			961,31	183,657	16,0218			
			961,32	183,657	16,02197			
			961,33	183,657	16,02217			
			961,34	183,665	16,0223			
			961,35	183,6753	16,02247			
			961,36	183,6856	16,02263			
			961,37	183,6888	16,0228			
			961,38	183,692	16,02297			
			961,39	183,692	16,02313			
			961,4	183,6904	16,0233			
			961,41	183,6928	16,02343			
			961,42	183,7039	16,02363			
			961,43	183,7222	16,0238			
			961,44	183,7373	16,02397			
			961,45	183,7413	16,02417			
			961,46	183,7397	16,02433			
			961,47	183,7413	16,0245			
			961,48	183,7444	16,02467			
			961,49	183,7492	16,02483			
			961,5	183,7548	16,02497			
			961,51	183,7595	16,0251			
			961,52	183,7603	16,02527			
			961,53	183,7619	16,02547			
			961,54	183,7667	16,02563			
			961,55	183,7715	16,02583			
			961,56	183,7762	16,026			
			961,57	183,785	16,02617			
			961,58	183,7929	16,0263			
			961,59	183,7977	16,02647			
			961,6	183,8072	16,0266			
			961,61	183,8223	16,0268			
			961,62	183,8358	16,02697			
			961,63	183,8454	16,02717			
			961,64	183,8517	16,0273			
			961,65	183,8541	16,02747			
			961,66	183,8565	16,02763			
			961,67	183,8589	16,02777			
			961,68	183,8636	16,0279			
			961,69	183,8652	16,0281			
			961,7	183,8636	16,0283			
			961,71	183,8613	16,02843			
			961,72	183,8636	16,02863			
			961,73	183,874	16,0288			
			961,74	183,8851	16,029			
			961,75	183,8922	16,02917			
			961,76	183,8986	16,02933			
			961,77	183,9073	16,02947			
			961,78	183,9153	16,02963			
			961,79	183,9209	16,02977			
			961,8	183,9256	16,02993			
			961,81	183,9344	16,03013			
			961,82	183,9423	16,03027			
			961,83	183,9479	16,03047			
			961,84	183,9503	16,03063			
			961,85	183,9527	16,0308			
			961,86	183,9558	16,03097			
			961,87	183,959	16,03117			
			961,88	183,9614	16,03133			
			961,89	183,9669	16,03147			
			961,9	183,9773	16,03163			
			961,91	183,986	16,0318			
			961,92	183,9932	16,03193			
			961,93	184,0003	16,0321			
			961,94	184,0075	16,0323			
			961,95	184,0115	16,0325			
			961,96	184,013	16,03263			
			961,97	184,0138	16,03277			
			961,98	184,0178	16,03293			
			961,99	184,0242	16,0331			
			962	184,0297	16,03327			
			962,01	184,0321	16,03343			
			962,02	184,0297	16,03363			
			962,03	184,0297	16,0338			
			962,04	184,0353	16,03397			
			962,05	184,0424	16,03417			
			962,06	184,0512	16,0343			
			962,07	184,056	16,03447			
			962,08	184,0583	16,03467			
			962,09	184,0623	16,0348			
			962,1	184,0703	16,03497			
			962,11	184,0806	16,03517			
			962,12	184,0893	16,0353			
			962,13	184,0925	16,0355			
			962,14	184,0925	16,03567			
			962,15	184,0949	16,03583			
			962,16	184,1029	16,036			
			962,17	184,1116	16,03613			
			962,18	184,1172	16,0363			
			962,19	184,1219	16,03647			
			962,2	184,1259	16,03667			
			962,21	184,1307	16,03683			
			962,22	184,1394	16,03703			
			962,23	184,1481	16,03717			
			962,24	184,1505	16,0373			
			962,25	184,1521	16,03747			
			962,26	184,1545	16,03763			
			962,27	184,1545	16,03777			
			962,28	184,1521	16,03797			
			962,29	184,1521	16,03813			
			962,3	184,1617	16,0383			
			962,31	184,1768	16,03847			
			962,32	184,1879	16,03863			
			962,33	184,1903	16,03883			
			962,34	184,1903	16,03897			
			962,35	184,1887	16,03917			
			962,36	184,1887	16,0393			
			962,37	184,1927	16,03943			
			962,38	184,2094	16,03963			
			962,39	184,2332	16,0398			
			962,4	184,2499	16,04			
			962,41	184,2538	16,04017			
			962,42	184,2499	16,04033			
			962,43	184,2515	16,0405			
			962,44	184,2578	16,04067			
			962,45	184,2666	16,04083			
			962,46	184,2785	16,041			
			962,47	184,2896	16,04117			
			962,48	184,2936	16,0413			
			962,49	184,288	16,04143			
			962,5	184,2872	16,0416			
			962,51	184,2968	16,0418			
			962,52	184,3055	16,042			
			962,53	184,3007	16,04217			
			962,54	184,2849	16,0423			
			962,55	184,2761	16,04247			
			962,56	184,2825	16,04267			
			962,57	184,2991	16,0428			
			962,58	184,3182	16,04297			
			962,59	184,3317	16,04313			
			962,6	184,3413	16,0433			
			962,61	184,3476	16,0435			
			962,62	184,3508	16,04367			
			962,63	184,3524	16,0438			
			962,64	184,354	16,04397			
			962,65	184,3564	16,04413			
			962,66	184,3611	16,0443			
			962,67	184,3643	16,04447			
			962,68	184,3675	16,04463			
			962,69	184,3723	16,0448			
			962,7	184,3754	16,04497			
			962,71	184,3818	16,04513			
			962,72	184,389	16,04527			
			962,73	184,3993	16,04543			
			962,74	184,408	16,0456			
			962,75	184,4152	16,0458			
			962,76	184,4247	16,046			
			962,77	184,4327	16,04617			
			962,78	184,4382	16,0463			
			962,79	184,4438	16,04647			
			962,8	184,4494	16,04663			
			962,81	184,4533	16,0468			
			962,82	184,4581	16,04697			
			962,83	184,4629	16,0471			
			962,84	184,4653	16,0473			
			962,85	184,4644	16,0475			
			962,86	184,4629	16,04767			
			962,87	184,4692	16,04783			
			962,88	184,4867	16,048			
			962,89	184,5074	16,04817			
			962,9	184,5201	16,04833			
			962,91	184,5185	16,04847			
			962,92	184,5121	16,04863			
			962,93	184,5058	16,0488			
			962,94	184,5026	16,04897			
			962,95	184,501	16,04913			
			962,96	184,505	16,0493			
			962,97	184,5121	16,04947			
			962,98	184,5185	16,04963			
			962,99	184,5249	16,0498			
			963	184,5296	16,04997			
			963,01	184,5344	16,05013			
			963,02	184,5368	16,0503			
			963,03	184,536	16,05047			
			963,04	184,536	16,05063			
			963,05	184,5439	16,0508			
			963,06	184,5543	16,05097			
			963,07	184,5566	16,05113			
			963,08	184,5527	16,0513			
			963,09	184,5527	16,05147			
			963,1	184,5566	16,05163			
			963,11	184,563	16,05183			
			963,12	184,5678	16,05197			
			963,13	184,5662	16,05213			
			963,14	184,5662	16,0523			
			963,15	184,5717	16,05243			
			963,16	184,5749	16,05263			
			963,17	184,5717	16,0528			
			963,18	184,5678	16,05297			
			963,19	184,5662	16,05313			
			963,2	184,5638	16,0533			
			963,21	184,5606	16,05347			
			963,22	184,5606	16,05363			
			963,23	184,5638	16,0538			
			963,24	184,5662	16,05397			
			963,25	184,5662	16,05413			
			963,26	184,5614	16,0543			
			963,27	184,5495	16,05447			
			963,28	184,536	16,05463			
			963,29	184,5257	16,05483			
			963,3	184,5161	16,055			
			963,31	184,4986	16,05513			
			963,32	184,478	16,0553			
			963,33	184,4581	16,05547			
			963,34	184,4382	16,05563			
			963,35	184,4104	16,0558			
			963,36	184,377	16,056			
			963,37	184,3476	16,05617			
			963,38	184,323	16,0563			
			963,39	184,2944	16,05647			
			963,4	184,2586	16,05663			
			963,41	184,2221	16,0568			
			963,42	184,1847	16,05697			
			963,43	184,1497	16,05713			
			963,44	184,1124	16,0573			
			963,45	184,079	16,05747			
			963,46	184,0488	16,05763			
			963,47	184,021	16,0578			
			963,48	183,998	16,058			
			963,49	183,9821	16,05817			
			963,5	183,9733	16,0583			
			963,51	183,9709	16,05847			
			963,52	183,9685	16,05863			
			963,53	183,9638	16,0588			
			963,54	183,959	16,05897			
			963,55	183,955	16,05913			
			963,56	183,9511	16,05927			
			963,57	183,9479	16,05947			
			963,58	183,9439	16,05963			
			963,59	183,9439	16,0598			
			963,6	183,9487	16,05997			
			963,61	183,955	16,06013			
			963,62	183,9598	16,0603			
			963,63	183,9646	16,06047			
			963,64	183,9709	16,06063			
			963,65	183,9773	16,0608			
			963,66	183,9781	16,06097			
			963,67	183,9773	16,06113			
			963,68	183,9797	16,0613			
			963,69	183,986	16,0615			
			963,7	183,994	16,06167			
			963,71	183,998	16,06183			
			963,72	183,9995	16,06203			
			963,73	184,0019	16,06217			
			963,74	184,0091	16,06233			
			963,75	184,021	16,06247			
			963,76	184,0321	16,06263			
			963,77	184,0361	16,06283			
			963,78	184,0321	16,063			
			963,79	184,0297	16,06313			
			963,8	184,0353	16,0633			
			963,81	184,0424	16,0635			
			963,82	184,0456	16,06363			
			963,83	184,0432	16,0638			
			963,84	184,0401	16,06397			
			963,85	184,0385	16,06417			
			963,86	184,0401	16,0643			
			963,87	184,0409	16,06447			
			963,88	184,0401	16,06463			
			963,89	184,0385	16,0648			
			963,9	184,0361	16,06497			
			963,91	184,0353	16,06517			
			963,92	184,0321	16,06533			
			963,93	184,0337	16,0655			
			963,94	184,0401	16,06567			
			963,95	184,0472	16,06583			
			963,96	184,0496	16,06597			
			963,97	184,0472	16,06617			
			963,98	184,0448	16,0663			
			963,99	184,0432	16,06647			
			964	184,0424	16,06663			
			964,01	184,0377	16,06683			
			964,02	184,0313	16,06697			
			964,03	184,0274	16,06713			
			964,04	184,0266	16,0673			
			964,05	184,0297	16,06747			
			964,06	184,0353	16,06763			
			964,07	184,0409	16,0678			
			964,08	184,0472	16,068			
			964,09	184,0488	16,06813			
			964,1	184,0432	16,0683			
			964,11	184,0361	16,06847			
			964,12	184,0361	16,06863			
			964,13	184,0377	16,06883			
			964,14	184,0353	16,069			
			964,15	184,0313	16,06917			
			964,16	184,0297	16,0693			
			964,17	184,0321	16,0695			
			964,18	184,0361	16,06967			
			964,19	184,0377	16,0698			
			964,2	184,0321	16,07			
			964,21	184,0289	16,07013			
			964,22	184,0313	16,0703			
			964,23	184,0377	16,07047			
			964,24	184,0385	16,07063			
			964,25	184,0361	16,07077			
			964,26	184,0313	16,07093			
			964,27	184,0289	16,07113			
			964,28	184,0274	16,0713			
			964,29	184,0289	16,0715			
			964,3	184,0321	16,07163			
			964,31	184,0409	16,07183			
			964,32	184,0496	16,072			
			964,33	184,052	16,07217			
			964,34	184,0512	16,07237			
			964,35	184,0488	16,07247			
			964,36	184,0448	16,07263			
			964,37	184,0409	16,0728			
			964,38	184,0377	16,07297			
			964,39	184,0377	16,0731			
			964,4	184,0401	16,0733			
			964,41	184,0432	16,0735			
			964,42	184,0448	16,07367			
			964,43	184,0448	16,07383			
			964,44	184,0456	16,074			
			964,45	184,0488	16,07417			
			964,46	184,0472	16,0743			
			964,47	184,0456	16,0745			
			964,48	184,0472	16,07467			
			964,49	184,0496	16,07483			
			964,5	184,052	16,075			
			964,51	184,0544	16,07517			
			964,52	184,0568	16,07533			
			964,53	184,0583	16,0755			
			964,54	184,0544	16,07567			
			964,55	184,052	16,07583			
			964,56	184,0544	16,07597			
			964,57	184,0631	16,07617			
			964,58	184,0647	16,0763			
			964,59	184,0568	16,07643			
			964,6	184,0496	16,07663			
			964,61	184,0512	16,0768			
			964,62	184,0583	16,07697			
			964,63	184,0607	16,07713			
			964,64	184,056	16,07733			
			964,65	184,0488	16,0775			
			964,66	184,0456	16,07767			
			964,67	184,0488	16,07783			
			964,68	184,056	16,078			
			964,69	184,0703	16,07817			
			964,7	184,0854	16,07833			
			964,71	184,0925	16,07847			
			964,72	184,0901	16,07863			
			964,73	184,0814	16,07883			
			964,74	184,0695	16,07897			
			964,75	184,0583	16,07917			
			964,76	184,052	16,07933			
			964,77	184,0536	16,0795			
			964,78	184,0591	16,07967			
			964,79	184,0647	16,07983			
			964,8	184,0679	16,07997			
			964,81	184,0679	16,08017			
			964,82	184,0695	16,0803			
			964,83	184,0735	16,08047			
			964,84	184,0766	16,08063			
			964,85	184,0782	16,08083			
			964,86	184,0766	16,081			
			964,87	184,0766	16,08117			
			964,88	184,079	16,08133			
			964,89	184,0814	16,0815			
			964,9	184,083	16,08167			
			964,91	184,0782	16,08183			
			964,92	184,0671	16,082			
			964,93	184,056	16,08213			
			964,94	184,0496	16,0823			
			964,95	184,0512	16,0825			
			964,96	184,056	16,08267			
			964,97	184,0607	16,08283			
			964,98	184,0671	16,08297			
			964,99	184,0742	16,08313			
			965	184,0806	16,0833			
			965,01	184,0806	16,0835			
			965,02	184,079	16,08367			
			965,03	184,0782	16,08383			
			965,04	184,0806	16,08397			
			965,05	184,0806	16,08413			
			965,06	184,0766	16,0843			
			965,07	184,0719	16,08447			
			965,08	184,0671	16,08463			
			965,09	184,0647	16,08483			
			965,1	184,0623	16,08497			
			965,11	184,0607	16,08513			
			965,12	184,0631	16,0853			
			965,13	184,0703	16,08547			
			965,14	184,079	16,08567			
			965,15	184,0878	16,08583			
			965,16	184,0925	16,08597			
			965,17	184,0917	16,08617			
			965,18	184,0901	16,08633			
			965,19	184,087	16,0865			
