"1 _ 1",,,,"1 _ 1_N",,,,"1 _ 2_N",,,,"1 _ 3_N",,,,"1 _ 4_N",,,,"1 _ 5_N",,,,"1 _ 6_N",,,,"1 _ 7_N",,,
"Время","Сила","Ход","Экст.1","Время","Сила","Ход","Экст.1","Время","Сила","Ход","Экст.1","Время","Сила","Ход","Экст.1","Время","Сила","Ход","Экст.1","Время","Сила","Ход","Экст.1","Время","Сила","Ход","Экст.1","Время","Сила","Ход","Экст.1"
"сек","Н","мм","мм","сек","Н","мм","мм","сек","Н","мм","мм","сек","Н","мм","мм","сек","Н","мм","мм","сек","Н","мм","мм","сек","Н","мм","мм","сек","Н","мм","мм"
,,,,"73,81","47,98969","73,79857","10,104","73,81","60,78799","73,79827","2,634",,,,,,,,,,,,,,,,,,,,
,,,,"73,82","48,00558","73,8086","10,105","73,82","60,79912","73,80843","2,634",,,,,,,,,,,,,,,,,,,,
,,,,"73,83","48,01114","73,8187","10,106","73,83","60,81263","73,8185","2,634",,,,,,,,,,,,,,,,,,,,
,,,,"73,84","48,00797","73,82857","10,107","73,84","60,82535","73,8286","2,634",,,,,,,,,,,,,,,,,,,,
,,,,"73,85","48,00161","73,8383","10,107","73,85","60,83012","73,83843","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,86","47,99763","73,84807","10,108","73,86","60,83409","73,84817","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,87","47,99922","73,858","10,109","73,87","60,83886","73,858","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,88","48,00637","73,86813","10,11","73,88","60,83886","73,868","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,89","48,01512","73,87836","10,111","73,89","60,83409","73,8782","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,9","48,01989","73,8885","10,111","73,9","60,83409","73,88847","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,91","48,02148","73,89857","10,112","73,91","60,83965","73,8986","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,92","48,02465","73,9085","10,113","73,92","60,84363","73,90877","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,93","48,02863","73,91833","10,114","73,93","60,84124","73,9187","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,94","48,03101","73,92807","10,115","73,94","60,83886","73,92837","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,95","48,03498","73,93784","10,115","73,95","60,84204","73,93806","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"73,96","48,04611","73,9479","10,116","73,96","60,8484","73,94794","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"73,97","48,06042","73,9582","10,117","73,97","60,85634","73,95807","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"73,98","48,06836","73,96847","10,118","73,98","60,86111","73,96833","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"73,99","48,06598","73,97864","10,119","73,99","60,86826","73,97847","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"74","48,05962","73,9887","10,12","74","60,87542","73,98853","2,633",,,,,,,,,,,,,,,,,,,,
,,,,"74,01","48,05803","73,99847","10,121","74,01","60,88416","73,99854","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,02","48,0628","74,00817","10,121","74,02","60,89131","74,00837","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,03","48,07075","74,018","10,122","74,03","60,89687","74,01817","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,04","48,07631","74,02803","10,123","74,04","60,89926","74,02803","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,05","48,07631","74,03834","10,124","74,05","60,90164","74,03803","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,06","48,08187","74,04853","10,125","74,06","60,90482","74,04827","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,07","48,093","74,05857","10,126","74,07","60,90879","74,0585","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,08","48,10651","74,06863","10,126","74,08","60,91118","74,0686","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,09","48,11366","74,07857","10,127","74,09","60,91754","74,0787","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,1","48,11605","74,08826","10,128","74,1","60,92628","74,08863","2,632",,,,,,,,,,,,,,,,,,,,
,,,,"74,11","48,11605","74,098","10,129","74,11","60,92946","74,09834","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,12","48,11366","74,10797","10,13","74,12","60,92946","74,10807","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,13","48,10969","74,1181","10,131","74,13","60,92946","74,118","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,14","48,11366","74,12833","10,131","74,14","60,93184","74,1281","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,15","48,12717","74,13847","10,132","74,15","60,93979","74,13837","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,16","48,14466","74,14864","10,133","74,16","60,94933","74,14854","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,17","48,15261","74,15863","10,134","74,17","60,96204","74,1587","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,18","48,14943","74,16837","10,135","74,18","60,97396","74,1686","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,19","48,14069","74,17803","10,136","74,19","60,98032","74,17824","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,2","48,14069","74,18787","10,137","74,2","60,97635","74,18793","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,21","48,14943","74,19797","10,137","74,21","60,96761","74,19784","2,631",,,,,,,,,,,,,,,,,,,,
,,,,"74,22","48,16055","74,20824","10,138","74,22","60,96522","74,20793","2,63",,,,,,,,,,,,,,,,,,,,
,,,,"74,23","48,1693","74,21844","10,139","74,23","60,97555","74,2182","2,63",,,,,,,,,,,,,,,,,,,,
,,,,"74,24","48,17406","74,22857","10,14","74,24","60,99383","74,22837","2,63",,,,,,,,,,,,,,,,,,,,
,,,,"74,25","48,17406","74,23863","10,141","74,25","61,00257","74,23857","2,63",,,,,,,,,,,,,,,,,,,,
,,,,"74,26","48,1693","74,24847","10,141","74,26","60,99224","74,2486","2,63",,,,,,,,,,,,,,,,,,,,
,,,,"74,27","48,16532","74,25823","10,142","74,27","60,98032","74,2584","2,63",,,,,,,,,,,,,,,,,,,,
,,,,"74,28","48,16532","74,26804","10,143","74,28","60,98032","74,26814","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,29","48,16611","74,27807","10,144","74,29","60,98986","74,278","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,3","48,17009","74,28834","10,145","74,3","61,00257","74,28803","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,31","48,17724","74,29853","10,146","74,31","61,01608","74,29833","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,32","48,1836","74,3086","10,147","74,32","61,03277","74,3085","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,33","48,18599","74,31866","10,147","74,33","61,04152","74,31853","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,34","48,18757","74,32857","10,148","74,34","61,0431","74,3286","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,35","48,19473","74,3382","10,149","74,35","61,0431","74,33847","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,36","48,20188","74,3479","10,149","74,36","61,04787","74,3482","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,37","48,20347","74,3579","10,15","74,37","61,05264","74,3579","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,38","48,1987","74,36803","10,151","74,38","61,05423","74,3679","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,39","48,20108","74,3783","10,152","74,39","61,05502","74,3781","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,4","48,2146","74,3885","10,153","74,4","61,06377","74,38837","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,41","48,23287","74,39874","10,154","74,41","61,07648","74,39854","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,42","48,24559","74,4087","10,155","74,42","61,08602","74,40867","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,43","48,24797","74,41843","10,155","74,43","61,09079","74,4186","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,44","48,24559","74,42807","10,156","74,44","61,09476","74,4283","2,629",,,,,,,,,,,,,,,,,,,,
,,,,"74,45","48,24002","74,4379","10,157","74,45","61,09317","74,438","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,46","48,23685","74,44797","10,157","74,46","61,09079","74,44787","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,47","48,24162","74,45827","10,159","74,47","61,08999","74,458","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,48","48,25513","74,4685","10,159","74,48","61,09238","74,4683","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,49","48,26705","74,47867","10,16","74,49","61,09794","74,4785","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,5","48,26466","74,4887","10,161","74,5","61,1043","74,48863","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,51","48,24877","74,49857","10,162","74,51","61,10827","74,49863","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,52","48,23923","74,50823","10,163","74,52","61,10827","74,50843","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,53","48,244","74,51804","10,164","74,53","61,10668","74,51826","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,54","48,2599","74,52803","10,164","74,54","61,10589","74,52807","2,628",,,,,,,,,,,,,,,,,,,,
,,,,"74,55","48,2734","74,53823","10,165","74,55","61,10191","74,53807","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,56","48,27976","74,54837","10,166","74,56","61,10668","74,5483","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,57","48,28056","74,55846","10,167","74,57","61,12655","74,55857","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,58","48,28215","74,5686","10,167","74,58","61,15277","74,5686","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,59","48,28612","74,57854","10,168","74,59","61,16629","74,5786","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,6","48,29407","74,58823","10,169","74,6","61,16231","74,58853","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,61","48,30917","74,59797","10,17","74,61","61,15516","74,59827","2,626",,,,,,,,,,,,,,,,,,,,
,,,,"74,62","48,32427","74,60793","10,17","74,62","61,15516","74,60803","2,626",,,,,,,,,,,,,,,,,,,,
,,,,"74,63","48,32983","74,61806","10,171","74,63","61,15993","74,61797","2,626",,,,,,,,,,,,,,,,,,,,
,,,,"74,64","48,32188","74,62836","10,172","74,64","61,16708","74,62814","2,626",,,,,,,,,,,,,,,,,,,,
,,,,"74,65","48,31076","74,63857","10,173","74,65","61,17821","74,6384","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,66","48,31076","74,6487","10,174","74,66","61,18774","74,6486","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,67","48,32188","74,6587","10,175","74,67","61,19331","74,65874","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,68","48,33539","74,66843","10,175","74,68","61,19172","74,6687","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,69","48,34493","74,67807","10,176","74,69","61,1941","74,67847","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,7","48,3497","74,68787","10,177","74,7","61,20205","74,68803","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,71","48,3497","74,698","10,178","74,71","61,21238","74,69784","2,627",,,,,,,,,,,,,,,,,,,,
,,,,"74,72","48,3497","74,7083","10,179","74,72","61,21635","74,70793","2,626",,,,,,,,,,,,,,,,,,,,
,,,,"74,73","48,35447","74,71854","10,179","74,73","61,21635","74,71823","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,74","48,36321","74,72867","10,18","74,74","61,22271","74,72847","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,75","48,37354","74,73867","10,181","74,75","61,23384","74,7386","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,76","48,38069","74,74844","10,182","74,76","61,23861","74,7486","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,77","48,37831","74,75817","10,183","74,77","61,23861","74,75847","2,626",,,,,,,,,,,,,,,,,,,,
,,,,"74,78","48,36957","74,76794","10,184","74,78","61,2402","74,76823","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,79","48,36559","74,778","10,184","74,79","61,24258","74,77807","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"74,8","48,37354","74,7882","10,185","74,8","61,24258","74,78803","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"74,81","48,38546","74,79847","10,186","74,81","61,24337","74,7982","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"74,82","48,39182","74,80857","10,187","74,82","61,24973","74,80833","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,83","48,38705","74,81866","10,188","74,83","61,26086","74,81844","2,626",,,,,,,,,,,,,,,,,,,,
,,,,"74,84","48,38069","74,82857","10,188","74,84","61,2704","74,82854","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,85","48,3791","74,83823","10,189","74,85","61,27517","74,8385","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"74,86","48,38546","74,84797","10,19","74,86","61,27675","74,8482","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"74,87","48,395","74,85793","10,191","74,87","61,28073","74,85793","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"74,88","48,40295","74,86806","10,191","74,88","61,28311","74,86797","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,89","48,40374","74,87836","10,192","74,89","61,28311","74,8782","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,9","48,40295","74,88857","10,193","74,9","61,28311","74,88844","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,91","48,39738","74,8988","10,194","74,91","61,28788","74,89857","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,92","48,39659","74,90877","10,194","74,92","61,29424","74,9087","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,93","48,40374","74,91846","10,195","74,93","61,29742","74,91867","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,94","48,41964","74,92807","10,196","74,94","61,2998","74,92837","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,95","48,42997","74,93787","10,197","74,95","61,30616","74,93803","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,96","48,42838","74,94794","10,198","74,96","61,31887","74,94794","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,97","48,42838","74,95824","10,198","74,97","61,33","74,95803","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,98","48,43871","74,9684","10,199","74,98","61,33318","74,96833","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"74,99","48,45301","74,9785","10,2","74,99","61,33318","74,9785","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"75","48,45937","74,98853","10,201","75","61,33556","74,9886","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"75,01","48,46017","74,99844","10,201","75,01","61,33715","74,9986","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"75,02","48,46017","75,0082","10,202","75,02","61,33477","75,00837","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"75,03","48,46414","75,01804","10,203","75,03","61,33477","75,01814","2,625",,,,,,,,,,,,,,,,,,,,
,,,,"75,04","48,46891","75,02803","10,204","75,04","61,33477","75,02797","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,05","48,47765","75,0382","10,204","75,05","61,33715","75,038","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,06","48,48719","75,0484","10,205","75,06","61,34589","75,04823","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,07","48,49513","75,05853","10,206","75,07","61,36179","75,05853","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,08","48,50229","75,06866","10,207","75,08","61,37609","75,06863","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,09","48,50626","75,0785","10,207","75,09","61,38404","75,0787","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,1","48,50626","75,08823","10,208","75,1","61,38007","75,08863","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,11","48,50229","75,098","10,209","75,11","61,3753","75,0983","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,12","48,50149","75,10793","10,21","75,12","61,37848","75,10803","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,13","48,49831","75,11816","10,21","75,13","61,38881","75,118","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,14","48,49752","75,12846","10,211","75,14","61,39596","75,12814","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,15","48,49831","75,13866","10,212","75,15","61,39596","75,13844","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,16","48,50388","75,14877","10,213","75,16","61,39517","75,14864","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,17","48,50705","75,15863","10,214","75,17","61,39596","75,15877","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,18","48,50944","75,16833","10,214","75,18","61,40073","75,16873","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,19","48,5158","75,17803","10,215","75,19","61,4063","75,17844","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,2","48,52295","75,18787","10,215","75,2","61,40947","75,18806","2,624",,,,,,,,,,,,,,,,,,,,
,,,,"75,21","48,52692","75,19794","10,216","75,21","61,41345","75,1979","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,22","48,52692","75,20824","10,217","75,22","61,41663","75,20797","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,23","48,5309","75,21844","10,218","75,23","61,41822","75,2182","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,24","48,53964","75,2286","10,219","75,24","61,42696","75,2283","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,25","48,54918","75,23867","10,219","75,25","61,44285","75,23843","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,26","48,55633","75,24844","10,22","75,26","61,45477","75,24854","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,27","48,5603","75,2582","10,221","75,27","61,45636","75,25843","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,28","48,56269","75,26804","10,222","75,28","61,44921","75,26817","2,623",,,,,,,,,,,,,,,,,,,,
,,,,"75,29","48,56348","75,27807","10,223","75,29","61,44047","75,27793","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,3","48,5603","75,28834","10,223","75,3","61,4357","75,28796","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,31","48,55792","75,29847","10,224","75,31","61,43411","75,29823","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,32","48,55871","75,3085","10,225","75,32","61,44285","75,30846","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,33","48,56666","75,31863","10,226","75,33","61,45875","75,31853","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,34","48,57779","75,32857","10,226","75,34","61,47464","75,3286","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,35","48,58971","75,33826","10,227","75,35","61,48338","75,33857","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,36","48,59845","75,34807","10,228","75,36","61,48577","75,34827","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,37","48,60083","75,35797","10,228","75,37","61,49213","75,35803","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,38","48,59845","75,36806","10,229","75,38","61,50325","75,36806","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,39","48,59924","75,3783","10,23","75,39","61,51279","75,37827","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,4","48,60799","75,3885","10,231","75,4","61,51676","75,38844","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,41","48,61911","75,39867","10,231","75,41","61,51676","75,39857","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,42","48,62785","75,40863","10,232","75,42","61,52153","75,4087","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,43","48,63024","75,41833","10,233","75,43","61,53027","75,41867","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,44","48,63183","75,428","10,234","75,44","61,53266","75,42837","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,45","48,63024","75,4379","10,234","75,45","61,52391","75,438","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,46","48,63183","75,44794","10,235","75,46","61,51279","75,44784","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,47","48,63262","75,45827","10,236","75,47","61,51517","75,45793","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,48","48,63421","75,46854","10,236","75,48","61,52789","75,4682","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,49","48,63501","75,47867","10,237","75,49","61,53981","75,47843","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,5","48,63898","75,48867","10,238","75,5","61,54776","75,48857","2,622",,,,,,,,,,,,,,,,,,,,
,,,,"75,51","48,64295","75,49847","10,239","75,51","61,5557","75,49863","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,52","48,64534","75,5082","10,239","75,52","61,56365","75,5084","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,53","48,64852","75,51797","10,24","75,53","61,56683","75,51817","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,54","48,65646","75,52797","10,241","75,54","61,56683","75,52797","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,55","48,66362","75,5382","10,242","75,55","61,56921","75,53803","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,56","48,666","75,5484","10,243","75,56","61,57557","75,54823","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,57","48,66362","75,55853","10,244","75,57","61,58273","75,55843","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,58","48,66362","75,56873","10,244","75,58","61,58829","75,56847","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,59","48,66441","75,5786","10,245","75,59","61,59544","75,57867","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,6","48,666","75,58823","10,245","75,6","61,60895","75,58857","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,61","48,66838","75,59793","10,246","75,61","61,61849","75,5983","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,62","48,66998","75,60786","10,247","75,62","61,61292","75,60807","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,63","48,67474","75,61806","10,248","75,63","61,59385","75,618","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,64","48,68666","75,6284","10,248","75,64","61,58273","75,62814","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,65","48,70256","75,63853","10,249","75,65","61,5859","75,63837","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,66","48,70892","75,64867","10,25","75,66","61,59385","75,6485","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,67","48,70653","75,65867","10,251","75,67","61,60498","75,65874","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,68","48,70812","75,6684","10,251","75,68","61,61849","75,6687","2,621",,,,,,,,,,,,,,,,,,,,
,,,,"75,69","48,71607","75,67803","10,252","75,69","61,632","75,6784","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,7","48,72401","75,68793","10,253","75,7","61,63995","75,68803","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,71","48,72481","75,69807","10,253","75,71","61,64074","75,6979","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,72","48,72481","75,70834","10,254","75,72","61,64233","75,708","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,73","48,73117","75,71847","10,255","75,73","61,65107","75,71827","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,74","48,7407","75,72857","10,256","75,74","61,6622","75,72847","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,75","48,74468","75,7386","10,257","75,75","61,66458","75,73867","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,76","48,74389","75,74847","10,257","75,76","61,65902","75,74866","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,77","48,74389","75,75823","10,258","75,77","61,65664","75,75843","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,78","48,74627","75,76807","10,259","75,78","61,6622","75,76817","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,79","48,74945","75,77803","10,259","75,79","61,66299","75,778","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,8","48,75581","75,78827","10,26","75,8","61,65902","75,78807","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,81","48,76296","75,79847","10,261","75,81","61,65584","75,7983","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,82","48,7717","75,80853","10,261","75,82","61,6622","75,80846","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,83","48,78442","75,81863","10,262","75,83","61,66935","75,81857","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,84","48,79395","75,82854","10,262","75,84","61,67173","75,82867","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,85","48,80031","75,83826","10,263","75,85","61,67571","75,8385","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,86","48,80111","75,84797","10,264","75,86","61,6916","75,84824","2,62",,,,,,,,,,,,,,,,,,,,
,,,,"75,87","48,80111","75,85786","10,265","75,87","61,71067","75,85797","2,619",,,,,,,,,,,,,,,,,,,,
,,,,"75,88","48,79792","75,86803","10,265","75,88","61,71862","75,8679","2,619",,,,,,,,,,,,,,,,,,,,
,,,,"75,89","48,79792","75,87833","10,266","75,89","61,71386","75,87807","2,619",,,,,,,,,,,,,,,,,,,,
,,,,"75,9","48,80111","75,88863","10,267","75,9","61,71067","75,88834","2,619",,,,,,,,,,,,,,,,,,,,
,,,,"75,91","48,80746","75,8988","10,267","75,91","61,71624","75,8985","2,618",,,,,,,,,,,,,,,,,,,,
,,,,"75,92","48,80984","75,90877","10,268","75,92","61,72419","75,90863","2,618",,,,,,,,,,,,,,,,,,,,
,,,,"75,93","48,80984","75,91846","10,269","75,93","61,73293","75,91863","2,618",,,,,,,,,,,,,,,,,,,,
,,,,"75,94","48,81144","75,92803","10,269","75,94","61,73928","75,92834","2,619",,,,,,,,,,,,,,,,,,,,
,,,,"75,95","48,817","75,93784","10,27","75,95","61,74088","75,938","2,618",,,,,,,,,,,,,,,,,,,,
,,,,"75,96","48,82574","75,948","10,271","75,96","61,7377","75,9479","2,618",,,,,,,,,,,,,,,,,,,,
,,,,"75,97","48,83607","75,95827","10,272","75,97","61,7369","75,95797","2,617",,,,,,,,,,,,,,,,,,,,
,,,,"75,98","48,84561","75,96847","10,272","75,98","61,74405","75,96823","2,617",,,,,,,,,,,,,,,,,,,,
,,,,"75,99","48,85197","75,97867","10,273","75,99","61,75995","75,97847","2,618",,,,,,,,,,,,,,,,,,,,
,,,,"76","48,85276","75,9887","10,274","76","61,77584","75,98867","2,619",,,,,,,,,,,,,,,,,,,,
,,,,"76,01","48,85674","75,99847","10,274","76,01","61,78141","75,99866","2,618",,,,,,,,,,,,,,,,,,,,
,,,,"76,02","48,86627","76,00817","10,275","76,02","61,76869","76,00843","2,617",,,,,,,,,,,,,,,,,,,,
,,,,"76,03","48,8766","76,0179","10,276","76,03","61,75439","76,0182","2,617",,,,,,,,,,,,,,,,,,,,
,,,,"76,04","48,8774","76,02793","10,276","76,04","61,75518","76,02807","2,617",,,,,,,,,,,,,,,,,,,,
