"1 _ 1",,,
"Время","Сила","Ход","Экст.1"
"сек","Н","мм","мм"
"32,89","90,29547","545,3618","174,7271"
"32,9","90,35667","545,5285","174,75"
"32,91","90,39641","545,6949","174,75"
"32,92","90,40594","545,8617","174,7589"
"32,93","90,40356","546,0287","174,9013"
"32,94","90,40833","546,1951","174,909"
"32,95","90,43852","546,3618","174,9166"
"32,96","90,49813","546,5284","174,909"
"32,97","90,57999","546,6951","175,0832"
"32,98","90,65946","546,8618","175,1149"
"32,99","90,72622","547,0284","175,2179"
"33","90,76913","547,1951","175,2345"
"33,01","90,79377","547,3618","175,2345"
"33,02","90,81364","547,5286","175,2345"
"33,03","90,83669","547,6952","175,2345"
"33,04","90,87483","547,8619","175,3922"
"33,05","90,93285","548,0286","175,4163"
"33,06","91,00278","548,195","175,4239"
"33,07","91,07272","548,3619","175,5981"
"33,08","91,12676","548,5287","175,6299"
"33,09","91,15617","548,6951","175,8118"
"33,1","91,17126","548,8618","175,8359"
"33,11","91,18636","549,0286","175,8359"
"33,12","91,21179","549,1951","175,8359"
"33,13","91,25471","549,3618","175,8436"
"33,14","91,31273","549,5286","175,9872"
"33,15","91,37949","549,6951","176,0101"
"33,16","91,44545","549,8618","176,0267"
"33,17","91,50584","550,0286","176,1615"
"33,18","91,56227","550,1952","176,1767"
"33,19","91,6028","550,3618","176,1932"
"33,2","91,62187","550,5284","176,1843"
"33,21","91,62982","550,6951","176,1843"
"33,22","91,64492","550,8618","176,1843"
"33,23","91,67909","551,0286","176,3433"
"33,24","91,73711","551,1951","176,3674"
"33,25","91,79831","551,3618","176,3751"
"33,26","91,85632","551,5284","176,5099"
"33,27","91,90162","551,6949","176,5327"
"33,28","91,9342","551,8618","176,6917"
"33,29","91,96997","552,0286","176,7082"
"33,3","92,01924","552,1951","176,7082"
"33,31","92,08282","552,3618","176,8583"
"33,32","92,14799","552,5286","176,8659"
"33,33","92,19567","552,6951","176,8735"
"33,34","92,21793","552,8617","176,8824"
"33,35","92,23143","553,0286","177,0172"
"33,36","92,25289","553,1951","177,0401"
"33,37","92,29819","553,3618","177,0401"
"33,38","92,36971","553,5286","177,0401"
"33,39","92,44044","553,6952","177,1914"
"33,4","92,49369","553,8618","177,1991"
"33,41","92,52469","554,0284","177,1991"
"33,42","92,55489","554,1951","177,2067"
"33,43","92,61449","554,3619","177,3262"
"33,44","92,69079","554,5286","177,3415"
"33,45","92,76311","554,6951","177,3567"
"33,46","92,82191","554,8618","177,5004"
"33,47","92,85927","555,0286","177,508"
"33,48","92,8839","555,1951","177,5233"
"33,49","92,90616","555,3618","177,7064"
"33,5","92,92046","555,5286","177,7293"
"33,51","92,94112","555,6951","177,7293"
"33,52","92,96576","555,8618","177,8641"
"33,53","92,98325","556,0287","177,8806"
"33,54","93,00629","556,1951","177,8959"
"33,55","93,0349","556,3616","178,0624"
"33,56","93,07146","556,5284","178,0866"
"33,57","93,12392","556,6951","178,0866"
"33,58","93,17557","556,8619","178,2214"
"33,59","93,22723","557,0286","178,2366"
"33,6","93,28842","557,1951","178,2366"
"33,61","93,34723","557,3619","178,2443"
"33,62","93,40922","557,5284","178,4503"
"33,63","93,47916","557,6951","178,4744"
"33,64","93,55307","557,8619","178,4744"
"33,65","93,63493","558,0286","178,4668"
"33,66","93,71519","558,1951","178,4744"
"33,67","93,77798","558,3618","178,5698"
"33,68","93,82327","558,5287","178,5851"
"33,69","93,85188","558,6951","178,7364"
"33,7","93,87493","558,8618","178,7516"
"33,71","93,8948","559,0286","178,7516"
"33,72","93,90593","559,1951","178,7516"
"33,73","93,91467","559,3618","178,7682"
"33,74","93,93136","559,5286","178,894"
"33,75","93,96951","559,6951","178,9258"
"33,76","94,03229","559,8618","179,1"
"33,77","94,1054","560,0286","179,1166"
"33,78","94,17296","560,1951","179,1242"
"33,79","94,22064","560,3618","179,2908"
"33,8","94,24766","560,5284","179,3149"
"33,81","94,2715","560,6951","179,3149"
"33,82","94,3009","560,8619","179,306"
"33,83","94,35018","561,0286","179,4332"
"33,84","94,41853","561,1951","179,465"
"33,85","94,48131","561,3618","179,6315"
"33,86","94,52502","561,5286","179,6468"
"33,87","94,55045","561,6951","179,6544"
"33,88","94,5735","561,8618","179,6544"
"33,89","94,61482","562,0286","179,6544"
"33,9","94,67602","562,195","179,6633"
"33,91","94,74357","562,3617","179,8134"
"33,92","94,80158","562,5287","179,8299"
"33,93","94,84053","562,6952","179,8452"
"33,94","94,87629","562,8618","180,0117"
"33,95","94,92318","563,0286","180,0359"
"33,96","94,98358","563,1952","180,2012"
"33,97","95,04398","563,3619","180,2177"
"33,98","95,08212","563,5286","180,2101"
"33,99","95,09802","563,6952","180,2177"
"34","95,10756","563,8618","180,2177"
"34,01","95,12901","564,0286","180,4161"
"34,02","95,18385","564,1951","180,4237"
"34,03","95,27365","564,3619","180,439"
"34,04","95,36584","564,5286","180,5903"
"34,05","95,44373","564,695","180,6221"
"34,06","95,48743","564,8618","180,6221"
"34,07","95,49379","565,0286","180,6221"
"34,08","95,49857","565,1951","180,6221"
"34,09","95,52558","565,3618","180,6221"
"34,1","95,57883","565,5286","180,748"
"34,11","95,6432","565,695","180,7721"
"34,12","95,69089","565,8616","180,9705"
"34,13","95,72506","566,0286","181,0099"
"34,14","95,76321","566,1951","181,1371"
"34,15","95,81168","566,3618","181,1523"
"34,16","95,88004","566,5284","181,1523"
"34,17","95,95553","566,6952","181,1689"
"34,18","96,01434","566,8619","181,366"
"34,19","96,05726","567,0285","181,3978"
"34,2","96,08189","567,1951","181,5249"
"34,21","96,09699","567,3618","181,5567"
"34,22","96,1264","567,5286","181,5567"
"34,23","96,17805","567,6951","181,572"
"34,24","96,24958","567,8619","181,6839"
"34,25","96,32667","568,0286","181,7233"
"34,26","96,38707","568,1951","181,7309"
"34,27","96,43634","568,3619","181,8733"
"34,28","96,48402","568,5287","181,8898"
"34,29","96,54363","568,6951","181,881"
"34,3","96,61118","568,8618","181,881"
"34,31","96,66045","569,0286","181,8898"
"34,32","96,68192","569,1951","181,8898"
"34,33","96,69939","569,3618","182,0157"
"34,34","96,72881","569,5286","182,0399"
"34,35","96,77728","569,6952","182,2217"
"34,36","96,82735","569,8618","182,2459"
"34,37","96,86708","570,0286","182,3883"
"34,38","96,89887","570,1951","182,4125"
"34,39","96,91715","570,3619","182,4125"
"34,4","96,93702","570,5286","182,4201"
"34,41","96,97993","570,6951","182,579"
"34,42","97,03795","570,8619","182,6019"
"34,43","97,10312","571,0286","182,7367"
"34,44","97,16352","571,1949","182,7367"
"34,45","97,20644","571,3618","182,7533"
"34,46","97,24061","571,5286","182,7456"
"34,47","97,27876","571,6951","182,7609"
"34,48","97,32167","571,8618","182,9592"
"34,49","97,37333","572,0286","182,7609"
"34,5","97,42657","572,1951","182,7609"
"34,51","97,48061","572,3618","182,9669"
"34,52","97,53227","572,5286","182,9987"
"34,53","97,58154","572,6952","183,1334"
"34,54","97,64274","572,8618","183,1411"
"34,55","97,72063","573,0286","183,1487"
"34,56","97,80168","573,1951","183,3076"
"34,57","97,87639","573,3619","183,3318"
"34,58","97,92566","573,5286","183,3229"
"34,59","97,95824","573,6951","183,4577"
"34,6","97,99242","573,8619","183,4742"
"34,61","98,03295","574,0286","183,4742"
"34,62","98,08699","574,1951","183,4666"
"34,63","98,14342","574,3619","183,4819"
"34,64","98,18793","574,5286","183,6166"
"34,65","98,22607","574,6951","183,6561"
"34,66","98,24832","574,8618","183,862"
"34,67","98,25548","575,0286","183,9015"
"34,68","98,26898","575,1951","184,021"
"34,69","98,29601","575,3618","184,0363"
"34,7","98,34925","575,5286","184,0286"
"34,71","98,41681","575,6951","184,0363"
"34,72","98,48277","575,8618","184,0528"
"34,73","98,54475","576,0286","184,1634"
"34,74","98,59164","576,1952","184,171"
"34,75","98,63218","576,3618","184,171"
"34,76","98,67509","576,5284","184,2817"
"34,77","98,72278","576,6951","184,2906"
"34,78","98,78","576,8619","184,2817"
"34,79","98,8396","577,0286","184,2906"
"34,8","98,89761","577,195","184,3058"
"34,81","98,96437","577,3619","184,4877"
"34,82","99,03192","577,5286","184,5118"
"34,83","99,0812","577,6951","184,6542"
"34,84","99,10425","577,8619","184,686"
"34,85","99,11299","578,0286","184,6784"
"34,86","99,13603","578,1951","184,6936"
"34,87","99,19087","578,3618","184,8679"
"34,88","99,26558","578,5287","184,8768"
"34,89","99,35061","578,6952","184,8844"
"34,9","99,42213","578,8618","184,8844"
"34,91","99,46346","579,0286","184,892"
"34,92","99,48969","579,1951","185,0433"
"34,93","99,51433","579,3618","185,0662"
"34,94","99,55327","579,5284","185,1692"
"34,95","99,6097","579,6951","185,1768"
"34,96","99,66692","579,8618","185,1768"
"34,97","99,72095","580,0286","185,1857"
"34,98","99,77738","580,1952","185,1934"
"34,99","99,82188","580,3619","185,36"
"35","99,84891","580,5285","185,3828"
"35,01","99,86719","580,6949","185,5342"
"35,02","99,89262","580,8618","185,5494"
"35,03","99,93871","581,0287","185,5583"
"35,04","100,011","581,1951","185,5583"
"35,05","100,0984","581,3618","185,6689"
"35,06","100,189","581,5286","185,6842"
"35,07","100,2741","581,6951","185,8673"
"35,08","100,3416","581,8618","185,8826"
"35,09","100,3798","582,0286","185,8826"
"35,1","100,3973","582,1951","185,8902"
"35,11","100,4044","582,3618","186,0173"
"35,12","100,4195","582,5287","186,0415"
"35,13","100,4688","582,6952","186,0491"
"35,14","100,5483","582,8619","186,2157"
"35,15","100,6357","583,0286","186,231"
"35,16","100,7168","583,1951","186,231"
"35,17","100,7748","583,3619","186,231"
"35,18","100,8193","583,5286","186,2386"
"35,19","100,8606","583,6952","186,3505"
"35,2","100,8979","583,8619","186,3581"
"35,21","100,9409","584,0286","186,3734"
"35,22","100,9878","584,1951","186,5247"
"35,23","101,0323","584,3619","186,5641"
"35,24","101,076","584,5287","186,5718"
"35,25","101,1197","584,6951","186,5718"
"35,26","101,165","584,8618","186,746"
"35,27","101,2166","585,0286","186,7701"
"35,28","101,2596","585,1951","186,9278"
"35,29","101,2961","585,3617","186,952"
"35,3","101,3335","585,5284","186,9202"
"35,31","101,3692","585,6951","186,952"
"35,32","101,4161","585,8617","187,1656"
"35,33","101,4757","586,0286","187,1745"
"35,34","101,5449","586,1951","187,1897"
"35,35","101,6148","586,3618","187,3563"
"35,36","101,6688","586,5284","187,3563"
"35,37","101,7149","586,6951","187,3716"
"35,38","101,765","586,8619","187,3805"
"35,39","101,8103","587,0285","187,5229"
"35,4","101,8524","587,195","187,5381"
"35,41","101,8977","587,3619","187,6577"
"35,42","101,9533","587,5286","187,6729"
"35,43","102,0209","587,6951","187,6806"
"35,44","102,0813","587,8618","187,6806"
"35,45","102,1306","588,0286","187,6895"
"35,46","102,191","588,195","187,8471"
"35,47","102,2593","588,3618","187,8713"
"35,48","102,3308","588,5287","187,8713"
"35,49","102,4","588,6952","187,8713"
"35,5","102,458","588,8618","187,8713"
"35,51","102,5105","589,0286","187,9895"
"35,52","102,5597","589,1952","188,0213"
"35,53","102,5995","589,3619","188,0302"
"35,54","102,6336","589,5285","188,1803"
"35,55","102,6543","589,6951","188,1955"
"35,56","102,6622","589,8618","188,1955"
"35,57","102,6781","590,0286","188,3939"
"35,58","102,7211","590,1951","188,4181"
"35,59","102,8085","590,3619","188,4181"
"35,6","102,9205","590,5286","188,4257"
"35,61","103,0103","590,6951","188,5605"
"35,62","103,0644","590,8619","188,5681"
"35,63","103,0811","591,0287","188,577"
"35,64","103,0866","591,1951","188,6953"
"35,65","103,1113","591,3618","188,7194"
"35,66","103,1566","591,5286","188,7194"
"35,67","103,2337","591,6951","188,7194"
"35,68","103,3251","591,8618","188,8695"
"35,69","103,4013","592,0286","188,9013"
"35,7","103,4617","592,1951","189,0513"
"35,71","103,5007","592,3618","189,0678"
"35,72","103,5325","592,5286","189,0678"
"35,73","103,5706","592,6952","189,0678"
"35,74","103,6064","592,8619","189,0831"
"35,75","103,6509","593,0286","189,2179"
"35,76","103,7113","593,1951","189,2497"
"35,77","103,7828","593,3619","189,4239"
"35,78","103,8702","593,5286","189,4404"
"35,79","103,9585","593,6951","189,4404"
"35,8","104,0387","593,8619","189,4404"
"35,81","104,1039","594,0286","189,5752"
"35,82","104,1365","594,195","189,5981"
"35,83","104,15","594,3619","189,607"
"35,84","104,1587","594,5286","189,6146"
"35,85","104,1667","594,695","189,7494"
"35,86","104,1961","594,8617","189,7647"
"35,87","104,2477","595,0286","189,7888"
"35,88","104,3081","595,1951","189,916"
"35,89","104,3765","595,3616","189,9312"
"35,9","104,4393","595,5284","189,9312"
"35,91","104,4973","595,6951","189,9312"
"35,92","104,5688","595,8618","189,9389"
"35,93","104,6435","596,0286","190,1054"
"35,94","104,7174","596,1952","190,1131"
"35,95","104,773","596,3619","190,2962"
"35,96","104,8009","596,5284","190,3114"
"35,97","104,8183","596,6951","190,3114"
"35,98","104,8366","596,8619","190,3114"
"35,99","104,8787","597,0286","190,4144"
"36","104,9598","597,1949","190,4221"
"36,01","105,0544","597,3618","190,431"
"36,02","105,1402","597,5286","190,6052"
"36,03","105,1982","597,6951","190,6204"
"36,04","105,2316","597,8619","190,6369"
"36,05","105,2698","598,0286","190,7794"
"36,06","105,319","598,1951","190,7946"
"36,07","105,3802","598,3618","190,787"
"36,08","105,4517","598,5287","190,7946"
"36,09","105,5169","598,6952","190,9765"
"36,1","105,5686","598,8618","191,0006"
"36,11","105,6107","599,0285","191,0083"
"36,12","105,6512","599,1951","191,1354"
"36,13","105,71","599,3618","191,1519"
"36,14","105,7816","599,5284","191,1354"
"36,15","105,8451","599,6951","191,3096"
"36,16","105,8944","599,8618","191,3172"
"36,17","105,927","600,0286","191,3096"
"36,18","105,9564","600,1951","191,3096"
"36,19","106,0033","600,3619","191,3338"
"36,2","106,0621","600,5285","191,4762"
"36,21","106,1344","600,6949","191,508"
"36,22","106,2036","600,8618","191,6262"
"36,23","106,2489","601,0287","191,6351"
"36,24","106,2751","601,1951","191,6351"
"36,25","106,2918","601,3618","191,6351"
"36,26","106,3228","601,5286","191,6428"
"36,27","106,3863","601,6951","191,8093"
"36,28","106,4642","601,8618","191,8322"
"36,29","106,5453","602,0286","192,0306"
"36,3","106,624","602,1951","192,0547"
"36,31","106,6931","602,3618","192,0547"
"36,32","106,7495","602,5286","192,2213"
"36,33","106,7948","602,6952","192,229"
"36,34","106,8346","602,8619","192,229"
"36,35","106,8799","603,0286","192,229"
"36,36","106,9355","603,1951","192,2137"
"36,37","107,0031","603,3619","192,2442"
"36,38","107,0754","603,5286","192,4197"
"36,39","107,1485","603,6951","192,435"
"36,4","107,2121","603,8618","192,4197"
"36,41","107,2613","604,0286","192,4426"
"36,42","107,3114","604,1951","192,5456"
"36,43","107,3647","604,3619","192,5621"
"36,44","107,4004","604,5287","192,7592"
"36,45","107,4274","604,6951","192,7757"
"36,46","107,4656","604,8618","192,7834"
"36,47","107,522","605,0286","192,9181"
"36,48","107,5896","605,1951","192,9258"
"36,49","107,6587","605,3618","192,9347"
"36,5","107,7175","605,5285","192,9347"
"36,51","107,7604","605,6951","192,9423"
"36,52","107,7827","605,8618","193,1318"
"36,53","107,8041","606,0284","193,1483"
"36,54","107,8502","606,1951","193,1483"
"36,55","107,9289","606,3619","193,1636"
"36,56","108,0243","606,5285","193,3378"
"36,57","108,1101","606,6951","193,3619"
"36,58","108,1737","606,8619","193,4497"
"36,59","108,2134","607,0286","193,4967"
"36,6","108,2404","607,195","193,4891"
"36,61","108,2762","607,3618","193,5209"
"36,62","108,3255","607,5286","193,6557"
"36,63","108,3819","607,6951","193,6633"
"36,64","108,4447","607,8618","193,6709"
"36,65","108,5035","608,0286","193,6709"
"36,66","108,5679","608,1951","193,8057"
"36,67","108,6489","608,3618","193,821"
"36,68","108,7395","608,5286","193,821"
"36,69","108,8333","608,6952","193,821"
"36,7","108,9033","608,8618","193,9723"
"36,71","108,943","609,0286","193,9952"
"36,72","108,9589","609,1952","193,9952"
"36,73","108,9629","609,3619","193,9952"
"36,74","108,9772","609,5286","194,1299"
"36,75","109,0201","609,6951","194,1465"
"36,76","109,0781","609,8618","194,1706"
"36,77","109,1448","610,0286","194,3359"
"36,78","109,2219","610,1951","194,3525"
"36,79","109,3086","610,3619","194,3525"
"36,8","109,4055","610,5286","194,3448"
"36,81","109,4953","610,695","194,3601"
"36,82","109,5509","610,8618","194,5101"
"36,83","109,57","611,0286","194,6615"
"36,84","109,5676","611,1951","194,6856"
"36,85","109,5668","611,3618","194,6767"
"36,86","109,5875","611,5286","194,6767"
"36,87","109,6487","611,6951","194,6856"
"36,88","109,7584","611,8618","194,6933"
"36,89","109,8927","612,0285","194,8674"
"36,9","110,0032","612,195","194,8916"
"36,91","110,0596","612,3618","195,0493"
"36,92","110,0612","612,5285","195,0658"
"36,93","110,0453","612,6952","195,0658"
"36,94","110,062","612,8619","195,0658"
"36,95","110,1311","613,0286","195,0734"
"36,96","110,2368","613,1951","195,2477"
"36,97","110,3489","613,3619","195,2794"
"36,98","110,4363","613,5287","195,4066"
"36,99","110,4951","613,6951","195,4142"
"37","110,5221","613,8619","195,3977"
"37,01","110,5332","614,0286","195,4142"
"37,02","110,5626","614,1951","195,4219"
"37,03","110,6159","614,3618","195,549"
"37,04","110,6826","614,5286","195,5808"
"37,05","110,7446","614,6951","195,755"
"37,06","110,7955","614,8618","195,7779"
"37,07","110,8456","615,0287","195,9292"
"37,08","110,9099","615,1952","195,7779"
"37,09","110,9846","615,3618","195,7868"
"37,1","111,0713","615,5284","195,9368"
"37,11","111,1523","615,6951","195,961"
"37,12","111,2159","615,8618","195,9686"
"37,13","111,2763","616,0286","196,0958"
"37,14","111,3272","616,1951","196,2382"
"37,15","111,3574","616,3619","196,2458"
"37,16","111,3772","616,5285","196,2458"
"37,17","111,4066","616,6951","196,2458"
"37,18","111,4623","616,8619","196,2624"
"37,19","111,5298","617,0286","196,4366"
"37,2","111,5966","617,1949","196,4442"
"37,21","111,6625","617,3618","196,4684"
"37,22","111,7301","617,5287","196,5714"
"37,23","111,8064","617,6952","196,476"
"37,24","111,8978","617,8618","196,5866"
"37,25","111,9876","618,0286","196,5942"
"37,26","112,0647","618,1951","196,6108"
